tweet	sarcasm	sentiment
RT @hajjaj1407: التصويت المصري في صالح روسيا تجاه سوريا مضادة صريحة للإسلام، ولا يؤيده إلا ممسوخ يضمر العداء للمسلمين وإن أظهر إسلامه!	0	0
كيف يحشد الرئيس مرسي الجماهير لاسقاط الاعلان الدستوري فيهتفون يسقط حكم العسكر ثم يشيد الرئيس اليوم بالدور الرائع للمجلس العسكريتناقض مؤسف	1	0
شاركوا معانافى الهاشتاج ده #محبي_حازم_عبدالعظيم_ضد_الخونه عايزينه تريند #ريتويت #جيش_تويتر #سأنتخب_السيسي #باسم_طلع_حرامى #ا…	0	0
46572581 ههههههههههه انا و ام ابني المستقبلية بنفتح من اكونت واحد	0	1
"#الغوطة_الشرقية: #الجيش_السوري يتقدم في حوش شلق بالغوطة الشرقية وسط اشتباكات مع أرهابيي  ""جيش الاسلام""."	0	0
يعني مابعرف #MannequinChallenge  شو المغزى منو او شو الفكرة 😂 حاسستو متل لعبة حركة ستوب 😂🌚	1	0
#موقف_نفسي_اعيشه_مع_مراتي انى اكون الأمام و نصلى مع بعض!	0	1
RT @taloo157: ليونيل ميسي عبر الانستغرام : هدف صديقي فهد المولد من افضل الاهداف اللتي رأيتها في حياتي سأطلب منه تعليمي الطريقه https://t.co…	0	1
فريق عمران يحرزكاس المولد النبوي الشريف للقدم   https://t.co/ez1lXDmRl2#نادين_نسيب_نجيم	0	1
@malak_alhusaini ابي هديه منك كنت انتظر ايفون بس ماربي كتب ابي هديه منك😔	0	1
RT @AbdullahGhali: ﴿ أنَت تَلگ ألنبَضه التَي تشّعرنيْ /بالسَعادة  💜 #غرام #شوق #اشتياق #غزل #شعر #احساس #بوح #رمضان #سيلفي #الصدمة #العرا…	0	1
"أحسن حاجة في أغنية #السكة_شمال هيا ""ايه ايه ايه ايه "" اللي أمير بيقولها قبل ما بيغني علي طول !"	0	1
خليك كوبري #عسكر #اخوان لايق عليك # #قانون_التظاهر #قصر_الاتحادية #اسقاط_قانون_التظاهر #6ابريل	1	0
"""_97: ههههه عادي مالها ال14 سنه :)"" أجدع ناس و فخور جداً بيكم"	0	1
RT @hanghali: @ayman_almaz24 مؤسسة كير الاخوانية بتمول حملة هيلاري ومؤسسة جوزها كلنتون الخيرية عايز منهم ايه ؟!	1	0
@nba_155 بدخّل الكلاس بطريقة احتفال كريستيانو siiiiiiiiiiiuu https://t.co/naDz6EokVW	0	1
#محمود_العلايلي:علينا أن نعترف أن كل مصري من حقه مباشرة الحقوق السياسية.. والفريق #أحمد_شفيق له مناصرينهل ترى أن ه… https://t.co/6vBhvN7UF2	0	1
أيمن يونس يؤكد:الزمالك لا يشارك فى دورة فى قطر لموقفها من مصر, حكومتك يا كابشن بتتفاوض مع قطر عشان تشحت غاز	0	0
والذي يفرحني أكثر أن اليمين المتطرف أكتسح أوروبا أما اليسار إنتهى وولى ، الإسلامويين في العالم كانوا يعتمدون على اليسار وديموقراطيي أميركا..	0	0
الفيديو بتاع وجدي غنيم ريحته #فسسسس	1	0
#توفيق_عكاشة: #محمد_رمضان دا شمام وسمكري بوابير جاز	1	0
RT @BeesoS11: توماسوف لاعب كبير وكان افضل لاعب في كرواتيا الموسم الماضي لاتحكموا على مستواه مع #النصر البيئة سيئه جدآ لو جبتو ميسي بيتحو…	0	1
#صورة.. خروج مسيرة في مخيم الجليل في #لبنان مساء اليوم رفضاً لقرار #الاحتلال منع رفع الاذان في مدينة #القدس_المحتلة… https://t.co/uYkwpp5KG3	0	0
ال سعود يهود العرب.سبب كل مشاكل العرب والمسلمين.علماؤهم .لايفتون بقتال اليهود  #Christmas #الهرمل #الامارات #العدليه https://t.co/yR608caVP2	1	0
@ahmadhumad4 @bibinoo20 @maha_alm112 صارت كالذي يتخبط في الوحل الفكري  تقتات على مائدة الإعلام الغربي	1	0
الليلة #عبد_الرحيم_على يذيع تسريبات جديدة لــ #البرادعى على #القاهرة_والناس العاشرة مساء #البرادعى_خاين #باسم_حرامى #نشطا…	0	0
مشاهد مؤلمة لاستمرار الجيش المصري في تفجير منازل اهالي رفح شمال #سيناء #حسبنا الله ونعم الوكيل	0	0
✍️ المندوب #السعودي في #الجامعة #العربية يهنيء جيش #النظام #الطائفي بطريقة مذلة على #احتلال #حلب... https://t.co/icL2iMkqgX	1	0
نزال الليلة سوف يدخل فيه ترامب مجروحآ. ليس لديه ما يخسره. اتوقع بيغامر وبيهاجم عائلة كلنتون خصوصآ فضيحة بيل. هيلاري ذكية سوف تتركه يدمر نفسه	0	0
@mbuyabis اخر مرة صارت فزعة رجال أنتجوا جبهة النصرة و داعش. ما هكذا تورد الإبل	1	0
احد ضحايا الاخوان اصابوه برصاصة في قدمه ثم عذبوه ببشاعة داخل الجامع هو احمد ثابت عضو 6 ابريل وهو يعالج الان في مستشفى البترول بالإسكندرية	0	0
الجبير والمتحدث السعودي في الأمم المتحدة يصلحون ما أفسدته إيران في الإعلام الغربي ويأتي خاشقجي يهدم ذلك يجب محاسبته الوطن فوق الجميع .	0	0
#السيسى_هايصالح أحمد عز وزينة وهاياخد العيال يربيهم علشان يتفرغوا لخلفة عيال تانية #الجيش_قتل_رضا #حاميها_حراميها #الداخ…	1	0
الانقلاب ساقط لا محالة وبعدها ستعلو قيمة مصر والمصريين الى عنان السماء فى كل بلاد الدنيا بعد سنوات الذل والهوان لناصر ومبارك وسيسي	1	0
RT @saadhariri: ٢- يد ايران وحزب الله في تدمير مدن سوريا وفي دماء اكثر من ربع مليون سوري، لن يغطيها الصراخ.  وأصوات أطفال حلب ستظل تقض مضاج…	0	0
لاول مرة فى تاريخ الاسلام يهتف المصلون ضد خطيب الجمعة (قاتل) الداعية سالم عبد الجليل عبد البيادة نال ما يستحقه	1	0
"#فضايح 😄#ترامب لـ""#هيلاري_كلينتون دمرتى دولاً عربية وسأوجه بمحاكمتك حال فوزى والمرشحة الديموقراطية لـ ""دونالد الجميع قلق منك وعليك الاعتذار"	0	0
@Alito_NBA انهبل في شيكاغو .. خربوه	1	0
#كيري متآمر كذاب و #لافروف متآمر مجرم . #سوريا https://t.co/cqohcRO6K0	1	0
بعد هالكلام حقق كريس 3 كرات ذهبيه و 2 افضل لاعب ف اوروبا و افضل لاعب ومهاجم فالليغاو حقق ريال مدريد 6 بطولات .https://t.co/K7t3tJWIpE	0	1
الثورة كانت تستحق دستورا جديدا محترما تكتبه جمعية تأسيسية منتخبة ربنا يسامح من اوقعنا في هذا المازق عموما الثورة لها جولة اخرى وستنتصر	0	1
@wp_fadii لا انا انصحك تعدل لغتك العربية بعدها تدخل الجامعة.	0	0
RT @M__albugaily: هاجموا الحبيبة مصر بضراوة لأنها أيدت المشروع الروسي لمكافحة الإرهاب في سوريا وصفقوا لقردوغان الذي إعتذر لبوتين وأعلن تأيي…	1	0
الانفاق قاتلة الجنود والمدرعات في #حلب #جبهة_النصرة اشترت من #داعش أسلحة من #تدمر - https://t.co/UMx9fAVC09 https://t.co/qsBafhETU4	0	0
@RTarabic إيران و روسيا  وش تسوي في سوريا  تزرع  ورد و توزع هدايا  هناك  لا بارك الله فيهم	1	0
نود أن نرحب بمكتب الهيئة #الألمانية للتبادل العلمي DAAD في #لبنان على فيسبوك، ونبارك لهم لافتتاح مقر جديد في #بيرو… https://t.co/nt779txL2S	0	1
((ده مش مجرد عرض من Uber Trust ))ده بدايه طريقك للنجاح ** دلوقتي تقدر تنضم لاقوي وكيل شركه #اوبر **.للتواصل... https://t.co/QADGGz5WsO	0	1
مقاطعه فرنسا الغباء يجري في دمهم المغرب ينظم إلى الاتحاد الأفريقي قريبا والخرائر دير مشاكل مع أفريقيا 😂بلاد أكبر م… https://t.co/spF51OiHnc	1	0
"RT @Ebtehal_A: يربط الغرب الإرهاب بالإسلام كما نربطه في شرقنا الأوسط باليهودية، يعممون على المسلمين ونعمم على اليهود، كلنا في قصر النظر ""هو…"	0	0
فلسطينيات ينتجن حطبا صديقا للبيئة يدفئن به منازلهن#فلسطين #الحطب_الاصطناعي  https://t.co/OJO7q8y51r https://t.co/qfxjNEIC8f	0	1
"""البيت الأبيض"" في #جيزان !جماعة #المخلوع يتعاطون صنف صعب،هنيئال #اليمن صار البيت الأبيض جارها#تعز#صنعاء… https://t.co/9lOFgi9XZV"	1	0
@yemeni_mhenk @Defend_Yemen العراق يصرخ في كل المحافل	0	0
معقول يا داعش يا خوارج جند الافعى https://t.co/LSmE7eybEU	1	0
يلا يا استاذه إحسان  امسح علم أردوغان   كم قلنا لك يا امرأه .. دخلت عالم السياسه اترك عواطفك بالخارج نصيحه.. لا تغر… https://t.co/RcwNLZHLH3	1	0
الشعب انقسم بعد الانقلاب الى جزءين أقلية من الاغنياء مع الاغبياء مع الانقلاب أغلبية من الشرفاء والفقراء لن تهدأ الا باسقاطه	1	0
"في المجر اليمين شبه مسيطر كليا متبع نفس اسلوب خطاب ترامب الشعبوي و الشعار بتاعه ""المجر أولاً""،حصل انقسام في الحزب بين اليمين واليمين المتطرف"	0	0
بالفيديو.. #عمرو_أديب: وفد السياحة الياباني فضح #مصر في العالم كله | الموجز https://t.co/HyztnVR2aQ via @Almogaz… https://t.co/gbbG21lMuo	0	0
@KarMostafa @shakerrzalloum وكذلك تسمية فيلق الارهاب والطائفيه بفيلق القدسمجرد شعارhttps://t.co/OP74fOgnRy	0	0
صورة تجمع الساخر العظيم محمود السعدني و الاخ الأصغر الفنان صلاح السعدني	0	1
RT @M_Jarallah: كل عام وبلاد التوحيد وفخر الاسلام بعز وشموخ دامت افراحكم يا الشعب السعودي 💚	0	1
انزلوا في مجطات المترو والشوارع في المانيا و امريكا و فرنسا ناس ملتحين بيوزعوا مصاحف،وناس بتدعوا للاسلام في الشارع ماحدش بيكلمهم	0	1
#عن رجولتك وانت بتهزء واحد بيعاكس بنت حتى لو متعرفهاش	0	1
@MahboulDZ4 هاذو حمير ما حبوش يتحولو لسمكات ففضلو الانسحاب هذا السؤال جاوبني عليه غوغل	1	0
بعد قطع إمدادات النفط عن سيسي مصر بدأيلعب لعبه قذره مع أسياده في السعوديه	1	0
RT @asil_asilo: وبعدها ينحازون لأمهم داعش الغدر والخيانة.. اللهم هل بلغت اللهم فاشهد	1	0
